seq.id	Class	Species	alignment.start	alignment.end	envelope.start	envelope.end	LGIC.Family	hmm.acc	hmm.name	type	hmm.start	hmm.end	hmm.length	bit.score	E.value	significance	clan
BOX15_Mlig026840g2	Free-living	Macrostomum_lignano	266	316	266	321	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	50	238	35.7	5.50E-12	1	No_clan
BOX15_Mlig027167g2	Free-living	Macrostomum_lignano	35	234	27	234	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	8	217	217	112.6	1.10E-35	1	No_clan
BOX15_Mlig027167g2	Free-living	Macrostomum_lignano	241	338	241	350	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	98	238	76.6	1.80E-24	1	No_clan
BOX15_Mlig027426g1	Free-living	Macrostomum_lignano	20	563	20	563	ASIC family	PF00858.27	ASC	Family	1	445	445	206.3	5.10E-64	1	No_clan
BOX15_Mlig028584g3	Free-living	Macrostomum_lignano	35	552	35	552	ASIC family	PF00858.27	ASC	Family	1	445	445	200.8	2.40E-62	1	No_clan
BOX15_Mlig028639g1	Free-living	Macrostomum_lignano	21	529	21	529	ASIC family	PF00858.27	ASC	Family	1	445	445	193.1	5.40E-60	1	No_clan
BOX15_Mlig028785g2	Free-living	Macrostomum_lignano	46	239	45	290	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	186	217	156.7	3.40E-49	1	No_clan
BOX15_Mlig028785g2	Free-living	Macrostomum_lignano	297	517	297	522	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	233	238	105	3.80E-33	1	No_clan
BOX15_Mlig029271g2	Free-living	Macrostomum_lignano	98	510	91	510	ASIC family	PF00858.27	ASC	Family	154	445	445	100.8	5.40E-32	1	No_clan
BOX15_Mlig029354g1	Free-living	Macrostomum_lignano	19	109	15	138	ASIC family	PF00858.27	ASC	Family	5	96	445	64.9	4.00E-21	1	No_clan
BOX15_Mlig029354g2	Free-living	Macrostomum_lignano	11	275	2	320	ASIC family	PF00858.27	ASC	Family	102	331	445	67.4	6.90E-22	1	No_clan
BOX15_Mlig030616g2	Free-living	Macrostomum_lignano	14	444	14	483	ASIC family	PF00858.27	ASC	Family	1	371	445	153.8	4.20E-48	1	No_clan
BOX15_Mlig030622g1	Free-living	Macrostomum_lignano	74	607	74	607	ASIC family	PF00858.27	ASC	Family	1	445	445	170.7	3.30E-53	1	No_clan
BOX15_Mlig030741g1	Free-living	Macrostomum_lignano	88	656	88	656	ASIC family	PF00858.27	ASC	Family	1	445	445	172.2	1.10E-53	1	No_clan
BOX15_Mlig031004g1	Free-living	Macrostomum_lignano	22	527	21	527	ASIC family	PF00858.27	ASC	Family	3	445	445	150.1	5.70E-47	1	No_clan
BOX15_Mlig031432g4	Free-living	Macrostomum_lignano	88	612	88	612	ASIC family	PF00858.27	ASC	Family	1	445	445	220.1	3.30E-68	1	No_clan
BOX15_Mlig031591g2	Free-living	Macrostomum_lignano	44	242	43	293	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	186	217	143.1	4.90E-45	1	No_clan
BOX15_Mlig031591g2	Free-living	Macrostomum_lignano	300	545	300	550	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	233	238	114.2	6.10E-36	1	No_clan
BOX15_Mlig031609g1	Free-living	Macrostomum_lignano	45	623	45	623	ASIC family	PF00858.27	ASC	Family	1	445	445	137.3	4.60E-43	1	No_clan
BOX15_Mlig031795g3	Free-living	Macrostomum_lignano	85	524	84	525	ASIC family	PF00858.27	ASC	Family	2	444	445	281.3	9.00E-87	1	No_clan
BOX15_Mlig031804g2	Free-living	Macrostomum_lignano	64	271	63	272	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	153.8	2.60E-48	1	No_clan
BOX15_Mlig031804g2	Free-living	Macrostomum_lignano	279	500	279	500	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	125.9	1.60E-39	1	No_clan
BOX15_Mlig032051g1	Free-living	Macrostomum_lignano	31	538	29	538	ASIC family	PF00858.27	ASC	Family	4	445	445	162.7	8.90E-51	1	No_clan
BOX15_Mlig032313g1	Free-living	Macrostomum_lignano	82	268	67	269	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	22	216	217	178	1.10E-55	1	No_clan
BOX15_Mlig032313g1	Free-living	Macrostomum_lignano	276	620	276	625	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	233	238	125.3	2.40E-39	1	No_clan
BOX15_Mlig032482g1	Free-living	Macrostomum_lignano	19	389	15	439	ASIC family	PF00858.27	ASC	Family	5	331	445	142.6	1.10E-44	1	No_clan
BOX15_Mlig032482g1	Free-living	Macrostomum_lignano	535	591	494	591	ASIC family	PF00858.27	ASC	Family	389	445	445	47.6	7.30E-16	1	No_clan
BOX15_Mlig032568g1	Free-living	Macrostomum_lignano	33	140	33	142	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	1	113	115	108.4	1.30E-34	1	CL0177
BOX15_Mlig032568g1	Free-living	Macrostomum_lignano	159	432	157	433	iGluR family	PF00060.29	Lig_chan	Family	3	148	149	70	1.20E-22	1	CL0030
BOX15_Mlig033047g1	Free-living	Macrostomum_lignano	96	456	21	456	ASIC family	PF00858.27	ASC	Family	168	445	445	91.9	2.60E-29	1	No_clan
BOX15_Mlig033226g1	Free-living	Macrostomum_lignano	38	225	28	246	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	10	198	217	87.8	3.90E-28	1	No_clan
BOX15_Mlig033226g1	Free-living	Macrostomum_lignano	255	372	255	401	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	120	238	79.5	2.40E-25	1	No_clan
BOX15_Mlig033565g2	Free-living	Macrostomum_lignano	32	528	30	528	ASIC family	PF00858.27	ASC	Family	4	445	445	125.7	1.50E-39	1	No_clan
BOX15_Mlig033810g1	Free-living	Macrostomum_lignano	202	617	181	617	ASIC family	PF00858.27	ASC	Family	149	445	445	102.8	1.30E-32	1	No_clan
comp101105_c0_seq1.p1	Free-living	Bothrioplana_semperi	36	69	11	69	iGluR family	PF00060.29	Lig_chan	Family	117	149	149	15.3	8.10E-06	0	CL0030
comp101562_c0_seq1.p1	Free-living	Bothrioplana_semperi	7	119	2	120	ASIC family	PF00858.27	ASC	Family	269	368	445	33.2	1.70E-11	1	No_clan
comp102249_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	183	1	183	ASIC family	PF00858.27	ASC	Family	3	212	445	115.7	1.60E-36	1	No_clan
comp102249_c2_seq1.p1	Free-living	Bothrioplana_semperi	7	95	2	107	ASIC family	PF00858.27	ASC	Family	222	311	445	53	1.60E-17	1	No_clan
comp103752_c0_seq1.p1	Free-living	Bothrioplana_semperi	48	135	13	135	iGluR family	PF00060.29	Lig_chan	Family	116	149	149	14.6	1.30E-05	0	CL0030
comp103997_c0_seq1.p1	Free-living	Bothrioplana_semperi	3	108	1	108	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	23	126	217	86.6	9.40E-28	1	No_clan
comp107949_c0_seq1.p1	Free-living	Bothrioplana_semperi	25	240	1	242	ASIC family	PF00858.27	ASC	Family	270	437	445	76	1.80E-24	1	No_clan
comp108197_c1_seq1.p1	Free-living	Bothrioplana_semperi	19	186	2	204	ASIC family	PF00858.27	ASC	Family	146	308	445	43.6	1.20E-14	1	No_clan
comp111408_c0_seq1.p1	Free-living	Bothrioplana_semperi	12	42	7	42	iGluR family	PF00060.29	Lig_chan	Family	120	149	149	16	4.90E-06	0	CL0030
comp111870_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	117	1	172	Cys-loop family	PF02932.19	Neur_chan_memb	Family	14	123	238	162.7	9.30E-51	1	No_clan
comp112266_c0_seq1.p2	Free-living	Bothrioplana_semperi	4	86	1	98	Cys-loop family	PF02932.19	Neur_chan_memb	Family	39	122	238	36.9	2.40E-12	1	No_clan
comp113415_c0_seq1.p1	Free-living	Bothrioplana_semperi	26	96	5	99	ASIC family	PF00858.27	ASC	Family	371	437	445	14.3	9.20E-06	0	No_clan
comp113562_c0_seq1.p1	Free-living	Bothrioplana_semperi	185	290	183	291	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	3	114	115	93.2	6.80E-30	1	CL0177
comp113562_c0_seq1.p1	Free-living	Bothrioplana_semperi	309	335	306	335	iGluR family	PF00060.29	Lig_chan	Family	4	30	149	11.7	1.00E-04	0	CL0030
comp113769_c0_seq1.p1	Free-living	Bothrioplana_semperi	10	83	1	107	ASIC family	PF00858.27	ASC	Family	321	378	445	20.7	1.00E-07	0	No_clan
comp114101_c0_seq1.p1	Free-living	Bothrioplana_semperi	3	200	1	204	Cys-loop family	PF02932.19	Neur_chan_memb	Family	48	234	238	57.3	1.40E-18	1	No_clan
comp114101_c1_seq1.p1	Free-living	Bothrioplana_semperi	1	162	1	201	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	39	198	217	143.3	4.20E-45	1	No_clan
comp114101_c1_seq1.p1	Free-living	Bothrioplana_semperi	208	252	208	252	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	45	238	36	4.60E-12	1	No_clan
comp115104_c0_seq1.p1	Free-living	Bothrioplana_semperi	30	303	30	304	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	237	238	173.9	3.50E-54	1	No_clan
comp115104_c1_seq1.p1	Free-living	Bothrioplana_semperi	2	168	1	169	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	22	197	217	190.1	2.00E-59	1	No_clan
comp115826_c0_seq1.p1	Free-living	Bothrioplana_semperi	12	241	1	264	ASIC family	PF00858.27	ASC	Family	140	331	445	66.2	1.60E-21	1	No_clan
comp115999_c0_seq1.p1	Free-living	Bothrioplana_semperi	2	60	1	114	ASIC family	PF00858.27	ASC	Family	22	81	445	33.8	1.10E-11	1	No_clan
comp116123_c0_seq1.p1	Free-living	Bothrioplana_semperi	34	258	31	259	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	5	216	217	123	7.00E-39	1	No_clan
comp116123_c0_seq1.p1	Free-living	Bothrioplana_semperi	266	291	266	291	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	25	238	14.5	1.70E-05	0	No_clan
comp116123_c1_seq1.p1	Free-living	Bothrioplana_semperi	2	98	1	115	Cys-loop family	PF02932.19	Neur_chan_memb	Family	21	121	238	54.6	9.50E-18	1	No_clan
comp116123_c1_seq1.p1	Free-living	Bothrioplana_semperi	115	150	101	150	Cys-loop family	PF02932.19	Neur_chan_memb	Family	203	238	238	21.3	1.40E-07	0	No_clan
comp116206_c0_seq1.p1	Free-living	Bothrioplana_semperi	29	210	22	219	ASIC family	PF00858.27	ASC	Family	18	207	445	37.9	6.50E-13	1	No_clan
comp116585_c0_seq1.p1	Free-living	Bothrioplana_semperi	61	99	3	100	ASIC family	PF00858.27	ASC	Family	406	444	445	26.1	2.40E-09	1	No_clan
comp119375_c1_seq1.p1	Free-living	Bothrioplana_semperi	37	209	37	213	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	162	217	152.2	8.10E-48	1	No_clan
comp119876_c0_seq1.p1	Free-living	Bothrioplana_semperi	2	140	1	152	ASIC family	PF00858.27	ASC	Family	242	372	445	43.1	1.70E-14	1	No_clan
comp120399_c0_seq1.p1	Free-living	Bothrioplana_semperi	24	265	16	272	ASIC family	PF00858.27	ASC	Family	10	261	445	42.5	2.60E-14	1	No_clan
comp122841_c0_seq1.p1	Free-living	Bothrioplana_semperi	12	175	12	190	ASIC family	PF00858.27	ASC	Family	1	158	445	69.3	1.90E-22	1	No_clan
comp123271_c0_seq1.p1	Free-living	Bothrioplana_semperi	80	160	80	169	ASIC family	PF00858.27	ASC	Family	1	82	445	50.1	1.30E-16	1	No_clan
comp123766_c0_seq1.p1	Free-living	Bothrioplana_semperi	3	119	1	146	ASIC family	PF00858.27	ASC	Family	240	367	445	48.9	2.90E-16	1	No_clan
comp124051_c0_seq1.p1	Free-living	Bothrioplana_semperi	17	140	2	151	ASIC family	PF00858.27	ASC	Family	211	334	445	26.4	2.00E-09	1	No_clan
comp124051_c1_seq1.p1	Free-living	Bothrioplana_semperi	3	111	1	111	ASIC family	PF00858.27	ASC	Family	353	445	445	51.1	6.20E-17	1	No_clan
comp125683_c0_seq1.p1	Free-living	Bothrioplana_semperi	10	127	4	145	ASIC family	PF00858.27	ASC	Family	282	378	445	36.2	2.20E-12	1	No_clan
comp125683_c1_seq1.p1	Free-living	Bothrioplana_semperi	13	274	13	283	ASIC family	PF00858.27	ASC	Family	1	272	445	79.8	1.30E-25	1	No_clan
comp125855_c1_seq1.p1	Free-living	Bothrioplana_semperi	73	105	73	106	ASIC family	PF00858.27	ASC	Family	1	34	445	15.5	4.10E-06	0	No_clan
comp127555_c1_seq1.p1	Free-living	Bothrioplana_semperi	29	195	2	206	ASIC family	PF00858.27	ASC	Family	219	372	445	76.9	9.50E-25	1	No_clan
comp128064_c0_seq1.p1	Free-living	Bothrioplana_semperi	8	58	2	58	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	166	217	217	34.9	6.00E-12	1	No_clan
comp128064_c0_seq1.p1	Free-living	Bothrioplana_semperi	65	115	65	117	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	51	238	69.9	2.00E-22	1	No_clan
comp128064_c1_seq1.p1	Free-living	Bothrioplana_semperi	78	165	3	166	Cys-loop family	PF02932.19	Neur_chan_memb	Family	152	237	238	31.3	1.20E-10	0	No_clan
comp129031_c0_seq1.p1	Free-living	Bothrioplana_semperi	35	245	35	246	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	216	217	132.4	9.00E-42	1	No_clan
comp129392_c0_seq1.p1	Free-living	Bothrioplana_semperi	20	91	18	126	ASIC family	PF00858.27	ASC	Family	3	75	445	56.7	1.30E-18	1	No_clan
comp130084_c1_seq1.p1	Free-living	Bothrioplana_semperi	2	110	1	111	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	5	114	115	118.9	7.40E-38	1	CL0177
comp130084_c1_seq1.p1	Free-living	Bothrioplana_semperi	125	245	125	248	iGluR family	PF00060.29	Lig_chan	Family	1	117	149	156.2	3.10E-49	1	CL0030
comp130745_c0_seq1.p1	Free-living	Bothrioplana_semperi	2	244	1	245	ASIC family	PF00858.27	ASC	Family	205	444	445	173.7	4.00E-54	1	No_clan
comp130745_c0_seq2.p2	Free-living	Bothrioplana_semperi	58	201	56	201	ASIC family	PF00858.27	ASC	Family	3	156	445	78	4.30E-25	1	No_clan
comp130844_c1_seq1.p1	Free-living	Bothrioplana_semperi	8	113	6	176	iGluR family	PF00060.29	Lig_chan	Family	3	114	149	88.8	1.90E-28	1	CL0030
comp131058_c0_seq2.p1	Free-living	Bothrioplana_semperi	235	304	212	305	ASIC family	PF00858.27	ASC	Family	379	444	445	56.1	1.90E-18	1	No_clan
comp132661_c0_seq2.p1	Free-living	Bothrioplana_semperi	18	123	2	148	ASIC family	PF00858.27	ASC	Family	282	376	445	40.9	7.80E-14	1	No_clan
comp132661_c1_seq1.p1	Free-living	Bothrioplana_semperi	31	289	31	296	ASIC family	PF00858.27	ASC	Family	1	260	445	85.9	1.70E-27	1	No_clan
comp132689_c1_seq1.p1	Free-living	Bothrioplana_semperi	90	481	85	484	ASIC family	PF00858.27	ASC	Family	18	361	445	60	1.20E-19	1	No_clan
comp133373_c0_seq1.p1	Free-living	Bothrioplana_semperi	46	114	4	124	ASIC family	PF00858.27	ASC	Family	146	213	445	40.1	1.40E-13	1	No_clan
comp133373_c0_seq4.p1	Free-living	Bothrioplana_semperi	3	156	1	192	ASIC family	PF00858.27	ASC	Family	241	411	445	52.3	2.80E-17	1	No_clan
comp136088_c0_seq1.p1	Free-living	Bothrioplana_semperi	45	261	42	261	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	4	217	217	155.5	8.00E-49	1	No_clan
comp136088_c0_seq1.p1	Free-living	Bothrioplana_semperi	268	387	268	408	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	121	238	93	1.70E-29	1	No_clan
comp136088_c0_seq1.p1	Free-living	Bothrioplana_semperi	408	438	392	440	Cys-loop family	PF02932.19	Neur_chan_memb	Family	206	236	238	14.6	1.60E-05	0	No_clan
comp136329_c0_seq4.p1	Free-living	Bothrioplana_semperi	183	246	147	246	ASIC family	PF00858.27	ASC	Family	379	431	445	41.7	4.50E-14	1	No_clan
comp136416_c1_seq2.p1	Free-living	Bothrioplana_semperi	43	252	43	253	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	216	217	138	1.70E-43	1	No_clan
comp136835_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	268	1	270	ASIC family	PF00858.27	ASC	Family	9	307	445	152.4	1.20E-47	1	No_clan
comp138125_c1_seq11.p1	Free-living	Bothrioplana_semperi	11	361	10	398	ASIC family	PF00858.27	ASC	Family	2	380	445	185.9	8.10E-58	1	No_clan
comp138125_c1_seq16.p1	Free-living	Bothrioplana_semperi	6	115	1	148	ASIC family	PF00858.27	ASC	Family	264	380	445	35	4.90E-12	1	No_clan
comp138125_c1_seq16.p1	Free-living	Bothrioplana_semperi	513	595	510	596	ASIC family	PF00858.27	ASC	Family	359	418	445	12.9	2.40E-05	0	No_clan
comp138125_c1_seq1.p1	Free-living	Bothrioplana_semperi	11	165	10	165	ASIC family	PF00858.27	ASC	Family	2	178	445	89.2	1.80E-28	1	No_clan
comp138125_c1_seq2.p1	Free-living	Bothrioplana_semperi	11	358	10	393	ASIC family	PF00858.27	ASC	Family	2	380	445	187.8	2.10E-58	1	No_clan
comp138125_c1_seq2.p1	Free-living	Bothrioplana_semperi	752	860	749	861	ASIC family	PF00858.27	ASC	Family	359	444	445	63	1.60E-20	1	No_clan
comp138125_c1_seq5.p1	Free-living	Bothrioplana_semperi	3	119	1	135	ASIC family	PF00858.27	ASC	Family	244	371	445	52	3.40E-17	1	No_clan
comp169569_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	102	1	104	ASIC family	PF00858.27	ASC	Family	150	257	445	69.3	1.80E-22	1	No_clan
comp169756_c0_seq1.p1	Free-living	Bothrioplana_semperi	20	294	20	297	ASIC family	PF00858.27	ASC	Family	1	271	445	105.8	1.60E-33	1	No_clan
comp191518_c0_seq1.p1	Free-living	Bothrioplana_semperi	14	116	13	116	iGluR family	PF10613.12	Lig_chan-Glu_bd	Domain	2	96	115	49.4	2.70E-16	1	CL0177
comp210921_c0_seq1.p1	Free-living	Bothrioplana_semperi	42	121	40	136	Cys-loop family	PF02932.19	Neur_chan_memb	Family	3	82	238	104.6	5.20E-33	1	No_clan
comp227832_c0_seq1.p1	Free-living	Bothrioplana_semperi	4	125	4	159	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	122	238	93.8	1.00E-29	1	No_clan
comp229965_c0_seq1.p1	Free-living	Bothrioplana_semperi	58	213	41	213	ASIC family	PF00858.27	ASC	Family	323	445	445	71.8	3.20E-23	1	No_clan
comp236355_c0_seq1.p1	Free-living	Bothrioplana_semperi	21	78	1	78	ASIC family	PF00858.27	ASC	Family	389	445	445	30.7	1.00E-10	1	No_clan
comp240838_c0_seq1.p1	Free-living	Bothrioplana_semperi	6	114	1	117	ASIC family	PF00858.27	ASC	Family	143	257	445	68.7	3.00E-22	1	No_clan
comp258512_c0_seq1.p1	Free-living	Bothrioplana_semperi	2	33	1	33	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	185	217	217	15.5	5.20E-06	0	No_clan
comp258512_c0_seq1.p1	Free-living	Bothrioplana_semperi	40	100	40	100	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	61	238	81.3	6.80E-26	1	No_clan
comp355283_c0_seq1.p1	Free-living	Bothrioplana_semperi	39	95	19	96	Cys-loop family	PF02932.19	Neur_chan_memb	Family	181	237	238	25.4	7.70E-09	0	No_clan
comp48165_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	78	1	121	ASIC family	PF00858.27	ASC	Family	9	85	445	56.8	1.20E-18	1	No_clan
comp49193_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	97	1	121	ASIC family	PF00858.27	ASC	Family	22	117	445	41.9	3.80E-14	1	No_clan
comp57703_c0_seq1.p1	Free-living	Bothrioplana_semperi	40	145	39	148	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	102	217	82.1	2.30E-26	1	No_clan
comp60507_c0_seq1.p1	Free-living	Bothrioplana_semperi	4	88	1	119	ASIC family	PF00858.27	ASC	Family	6	92	445	38.8	3.40E-13	1	No_clan
comp61134_c0_seq1.p1	Free-living	Bothrioplana_semperi	5	135	1	143	ASIC family	PF00858.27	ASC	Family	62	186	445	27	1.30E-09	1	No_clan
comp61867_c0_seq1.p1	Free-living	Bothrioplana_semperi	2	175	1	192	ASIC family	PF00858.27	ASC	Family	222	382	445	88.8	2.30E-28	1	No_clan
comp64520_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	128	1	128	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	21	149	217	163	4.10E-51	1	No_clan
comp71556_c0_seq1.p1	Free-living	Bothrioplana_semperi	3	94	1	117	ASIC family	PF00858.27	ASC	Family	225	306	445	17.1	1.30E-06	0	No_clan
comp78900_c0_seq1.p1	Free-living	Bothrioplana_semperi	1	97	1	98	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	122	216	217	90.2	7.60E-29	1	No_clan
comp78900_c0_seq1.p1	Free-living	Bothrioplana_semperi	105	171	105	173	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	67	238	76.3	2.30E-24	1	No_clan
comp88666_c0_seq1.p1	Free-living	Bothrioplana_semperi	28	105	13	106	ASIC family	PF00858.27	ASC	Family	368	444	445	23.3	1.70E-08	0	No_clan
comp90909_c0_seq1.p1	Free-living	Bothrioplana_semperi	2	132	1	133	ASIC family	PF00858.27	ASC	Family	65	225	445	60.2	1.10E-19	1	No_clan
comp91569_c0_seq1.p1	Free-living	Bothrioplana_semperi	36	98	7	98	ASIC family	PF00858.27	ASC	Family	384	445	445	50	1.40E-16	1	No_clan
comp92704_c0_seq1.p1	Free-living	Bothrioplana_semperi	34	109	33	117	ASIC family	PF00858.27	ASC	Family	2	79	445	46.5	1.60E-15	1	No_clan
comp93142_c0_seq1.p2	Free-living	Bothrioplana_semperi	14	90	1	91	Cys-loop family	PF02932.19	Neur_chan_memb	Family	163	237	238	44.6	1.10E-14	1	No_clan
comp93142_c1_seq1.p1	Free-living	Bothrioplana_semperi	1	114	1	136	Cys-loop family	PF02932.19	Neur_chan_memb	Family	4	117	238	135	2.60E-42	1	No_clan
comp93496_c0_seq1.p1	Free-living	Bothrioplana_semperi	2	115	1	115	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	25	139	217	148.2	1.30E-46	1	No_clan
comp95086_c0_seq1.p1	Free-living	Bothrioplana_semperi	7	58	1	58	iGluR family	PF00060.29	Lig_chan	Family	101	149	149	14.8	1.10E-05	0	CL0030
comp95865_c0_seq1.p1	Free-living	Bothrioplana_semperi	11	106	11	107	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	96	238	146.2	1.00E-45	1	No_clan
comp96049_c0_seq1.p1	Free-living	Bothrioplana_semperi	45	260	43	260	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	4	217	217	158	1.30E-49	1	No_clan
comp96049_c0_seq1.p1	Free-living	Bothrioplana_semperi	267	347	267	349	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	81	238	63.7	1.60E-20	1	No_clan
comp96050_c0_seq1.p1	Free-living	Bothrioplana_semperi	4	100	1	133	ASIC family	PF00858.27	ASC	Family	22	118	445	41.6	5.00E-14	1	No_clan
comp96356_c0_seq1.p1	Free-living	Bothrioplana_semperi	12	74	4	105	ASIC family	PF00858.27	ASC	Family	348	380	445	19.9	1.90E-07	0	No_clan
comp97004_c0_seq1.p1	Free-living	Bothrioplana_semperi	3	105	1	105	ASIC family	PF00858.27	ASC	Family	146	253	445	72.2	2.50E-23	1	No_clan
CRM22_000207	Trematoda	Opisthorchis_felineus	15	230	15	230	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	217	217	137	3.50E-43	1	No_clan
CRM22_000207	Trematoda	Opisthorchis_felineus	238	330	237	477	Cys-loop family	PF02932.19	Neur_chan_memb	Family	2	96	238	23.7	2.60E-08	0	No_clan
CRM22_001410	Trematoda	Opisthorchis_felineus	52	434	48	434	ASIC family	PF00858.27	ASC	Family	13	445	445	66.3	1.60E-21	1	No_clan
CRM22_002079.1	Trematoda	Opisthorchis_felineus	18	305	5	373	ASIC family	PF00858.27	ASC	Family	24	366	445	95.5	2.10E-30	1	No_clan
CRM22_002585	Trematoda	Opisthorchis_felineus	30	242	29	243	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	162.8	4.50E-51	1	No_clan
CRM22_002585	Trematoda	Opisthorchis_felineus	250	492	250	492	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	83.5	1.40E-26	1	No_clan
CRM22_002586	Trematoda	Opisthorchis_felineus	23	235	22	236	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	2	216	217	170.6	1.90E-53	1	No_clan
CRM22_002586	Trematoda	Opisthorchis_felineus	243	493	243	493	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	238	238	78.4	5.00E-25	1	No_clan
CRM22_002607	Trematoda	Opisthorchis_felineus	88	150	88	154	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	51	217	18.5	6.20E-07	0	No_clan
CRM22_002607	Trematoda	Opisthorchis_felineus	198	307	191	308	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	100	216	217	95.6	1.60E-30	1	No_clan
CRM22_002607	Trematoda	Opisthorchis_felineus	315	661	315	666	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	232	238	73	2.30E-23	1	No_clan
CRM22_002701	Trematoda	Opisthorchis_felineus	56	577	56	577	ASIC family	PF00858.27	ASC	Family	1	445	445	162.1	1.30E-50	1	No_clan
CRM22_002781.1	Trematoda	Opisthorchis_felineus	62	573	59	578	ASIC family	PF00858.27	ASC	Family	8	440	445	156.7	5.60E-49	1	No_clan
CRM22_002781.2	Trematoda	Opisthorchis_felineus	62	573	59	578	ASIC family	PF00858.27	ASC	Family	8	440	445	156.3	7.40E-49	1	No_clan
CRM22_002991.2	Trematoda	Opisthorchis_felineus	41	251	41	251	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	1	217	217	194.5	9.40E-61	1	No_clan
CRM22_002991.2	Trematoda	Opisthorchis_felineus	258	566	258	573	Cys-loop family	PF02932.19	Neur_chan_memb	Family	1	231	238	98.5	3.80E-31	1	No_clan
CRM22_003453	Trematoda	Opisthorchis_felineus	155	355	144	356	Cys-loop family	PF02931.26	Neur_chan_LBD	Family	13	216	217	140.4	3.20E-44	1	No_clan
