ID	Match_Metazoa_evalue	Match_Protostomia_evalue	Match_Spiralia_evalue	Match_Lophotrochozoa_evalue	Match_Platyhelminthes_evalue	Match_Neodermata_evalue	Class	Species	hmm.acc	hmm.name	bit.score	E.value	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Protein.families	Subcellular.location..CC.	Pfam	Gene.Ontology..biological.process.	Gene.Ontology..cellular.component.	Gene.Ontology..molecular.function.	Gene.Ontology.IDs	LGIC.Family	Class.LGIC
BOX15_Mlig008197g1	99	123	97	122	308	98	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	163.7	2.50E-51	A0A267F8N5	unreviewed	A0A267F8N5_9PLAT	Gamma-aminobutyric acid receptor alpha-like	BOX15_Mlig008197g1	Macrostomum lignano	525	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; GABA-A receptor activity [GO:0004890]	GO:0004890; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig008883g4	85	84	74	116	308	71	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	125.1	1.50E-39	A0A267GZK4	unreviewed	A0A267GZK4_9PLAT	Neur_chan_LBD domain-containing protein	BOX15_Mlig008883g4	Macrostomum lignano	422	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig008995g1	NA	5	5	5	308	4	Free-living	Macrostomum_lignano	PF00858.27	ASC	16.9	1.50E-06	A0A267GN24	unreviewed	A0A267GN24_9PLAT	Amiloride-sensitive cation channel 5	BOX15_Mlig008995g1	Macrostomum lignano	462	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig008995g3	10	9	9	28	308	15	Free-living	Macrostomum_lignano	PF00858.27	ASC	138.9	1.40E-43	A0A267GJX2	unreviewed	A0A267GJX2_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig008995g3 BOX15_Mlig008995g4	Macrostomum lignano	612	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig009331g1	11	15	5	16	308	62	Free-living	Macrostomum_lignano	PF00858.27	ASC	142.6	1.10E-44	A0A267EWW3	unreviewed	A0A267EWW3_9PLAT	Degenerin unc-8	BOX15_Mlig009331g1	Macrostomum lignano	510	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig009398g1	134	173	149	194	308	152	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	214.9	5.10E-67	A0A267FGD3	unreviewed	A0A267FGD3_9PLAT	Nicotinic acetylcholine receptor beta 1 subunit	BOX15_Mlig009398g1 BOX15_Mlig009398g3	Macrostomum lignano	511	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig009517g1	17	16	13	31	308	20	Free-living	Macrostomum_lignano	PF00858.27	ASC	207.3	2.50E-64	A0A267EP12	unreviewed	A0A267EP12_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig009517g1	Macrostomum lignano	767	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig009538g1	4	4	NA	7	138	3	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	40.5	1.20E-13	A0A267FPV4	unreviewed	A0A267FPV4_9PLAT	Neur_chan_LBD domain-containing protein	BOX15_Mlig009538g1	Macrostomum lignano	211			PF02931;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]	GO:0005230; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig009645g1	4	5	5	10	308	17	Free-living	Macrostomum_lignano	PF00858.27	ASC	135.8	1.20E-42	A0A267E6Y3	unreviewed	A0A267E6Y3_9PLAT	G_PROTEIN_RECEP_F3_4 domain-containing protein	BOX15_Mlig009645g1	Macrostomum lignano	583	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig009645g2	5	NA	4	3	308	11	Free-living	Macrostomum_lignano	PF00858.27	ASC	86.1	1.50E-27	A0A267DAD5	unreviewed	A0A267DAD5_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig009645g2	Macrostomum lignano	478	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig009645g3	5	NA	4	4	236	8	Free-living	Macrostomum_lignano	PF00858.27	ASC	59.7	1.50E-19	A0A267FLQ9	unreviewed	A0A267FLQ9_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig009645g3	Macrostomum lignano	330	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig009716g1	31	36	34	41	235	40	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	128.8	1.10E-40	A0A267DD37	unreviewed	A0A267DD37_9PLAT	Neur_chan_LBD domain-containing protein	BOX15_Mlig009716g1	Macrostomum lignano	311	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig009716g2	71	69	67	71	308	72	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	128.6	1.30E-40	A0A267DAW9	unreviewed	A0A267DAW9_9PLAT	Gamma-aminobutyric acid receptor subunit gamma-3-like	BOX15_Mlig009716g2	Macrostomum lignano	442	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig010174g1	130	161	164	166	308	120	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	242.3	2.20E-75	A0A267DW79	unreviewed	A0A267DW79_9PLAT	Nicotinic acetylcholine receptor alpha subunit	BOX15_Mlig010174g1	Macrostomum lignano	612	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig010186g1	4	3	NA	7	308	4	Free-living	Macrostomum_lignano	PF00858.27	ASC	121.2	3.40E-38	A0A267EL21	unreviewed	A0A267EL21_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig010186g1	Macrostomum lignano	622	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig010245g2	8	8	9	26	308	15	Free-living	Macrostomum_lignano	PF00858.27	ASC	199.5	5.80E-62	A0A267EZH7	unreviewed	A0A267EZH7_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig010245g2	Macrostomum lignano	600	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig010678g1	48	48	50	54	308	50	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	138.7	1.10E-43	A0A1I8ISZ6	unreviewed	A0A1I8ISZ6_9PLAT	Neur_chan_LBD domain-containing protein	BOX15_Mlig010678g1	Macrostomum lignano	430	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig011179g1	27	29	26	32	195	27	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	87.8	3.90E-28	A0A267GKD7	unreviewed	A0A267GKD7_9PLAT	Neur_chan_LBD domain-containing protein	BOX15_Mlig011179g1	Macrostomum lignano	269			PF02931;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig011325g2	58	51	85	112	308	144	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	149.6	4.80E-47	A0A267G7S7	unreviewed	A0A267G7S7_9PLAT	Neur_chan_LBD domain-containing protein	BOX15_Mlig011325g2	Macrostomum lignano	571	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig011397g1	9	12	13	23	308	14	Free-living	Macrostomum_lignano	PF00858.27	ASC	161.8	1.60E-50	A0A267EAF9	unreviewed	A0A267EAF9_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig011397g1 BOX15_Mlig011397g2	Macrostomum lignano	645	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig011411g1	5	6	3	10	96	8	Free-living	Macrostomum_lignano	PF00858.27	ASC	65.5	2.70E-21	A0A267H5P1	unreviewed	A0A267H5P1_9PLAT	Amiloride-sensitive cation channel 5	BOX15_Mlig011411g1	Macrostomum lignano	153	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig012953g1	6	7	8	15	308	81	Free-living	Macrostomum_lignano	PF00858.27	ASC	164.7	2.20E-51	A0A267DQX5	unreviewed	A0A267DQX5_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig012953g1 BOX15_Mlig012953g3	Macrostomum lignano	558	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig013241g1	11	10	11	22	308	18	Free-living	Macrostomum_lignano	PF00858.27	ASC	177.9	2.20E-55	A0A267ESF4	unreviewed	A0A267ESF4_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig013241g1	Macrostomum lignano	666	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig013326g1	6	6	6	7	92	8	Free-living	Macrostomum_lignano	PF00858.27	ASC	44.4	7.00E-15	A0A267F1U0	unreviewed	A0A267F1U0_9PLAT	Uncharacterized protein	BOX15_Mlig013326g1	Macrostomum lignano	138	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig013503g1	NA	NA	6	11	308	26	Free-living	Macrostomum_lignano	PF00858.27	ASC	153.6	5.10E-48	A0A267GW51	unreviewed	A0A267GW51_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig013503g1	Macrostomum lignano	600	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig013616g1	52	51	49	54	308	47	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	151.9	9.70E-48	A0A267FL15	unreviewed	A0A267FL15_9PLAT	Neur_chan_LBD domain-containing protein	BOX15_Mlig013616g1	Macrostomum lignano	477	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig013723g1	6	5	7	9	239	9	Free-living	Macrostomum_lignano	PF00858.27	ASC	65.2	3.30E-21	A0A267H5N2	unreviewed	A0A267H5N2_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig013723g1	Macrostomum lignano	319	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig014011g1	12	9	15	22	308	10	Free-living	Macrostomum_lignano	PF00858.27	ASC	183.4	4.60E-57	A0A267EDL7	unreviewed	A0A267EDL7_9PLAT	Amiloride-sensitive sodium channel subunit alpha	BOX15_Mlig014011g1	Macrostomum lignano	802	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig014244g1	77	73	87	84	308	73	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	152.1	8.30E-48	A0A267FLY9	unreviewed	A0A267FLY9_9PLAT	Glycine receptor subunit alphaZ1	BOX15_Mlig014244g1	Macrostomum lignano	520	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF02931;PF02932;		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005230; GO:0005886; GO:0016021	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig014550g2	NA	5	NA	10	308	79	Free-living	Macrostomum_lignano	PF00858.27	ASC	141.8	1.90E-44	A0A267FU82	unreviewed	A0A267FU82_9PLAT	Amiloride-sensitive sodium channel	BOX15_Mlig014550g2	Macrostomum lignano	556	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig014979g1	108	129	137	133	308	153	Free-living	Macrostomum_lignano	PF02931.26	Neur_chan_LBD	201.8	5.40E-63	A0A267GHW3	unreviewed	A0A267GHW3_9PLAT	Acetylcholine receptor subunit alpha-type unc-63	BOX15_Mlig014979g1	Macrostomum lignano	518	Ligand-gated ion channel (TC 1.A.9) family	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004651}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004651}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}. Postsynaptic cell membrane {ECO:0000256|ARBA:ARBA00034104}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034104}. Synaptic cell membrane {ECO:0000256|ARBA:ARBA00034099}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00034099}.	PF02931;PF02932;		anchoring junction [GO:0070161]; integral component of membrane [GO:0016021]; postsynaptic membrane [GO:0045211]	acetylcholine-gated cation-selective channel activity [GO:0022848]; transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0016021; GO:0022848; GO:0045211; GO:0070161	Cys-loop family	Free-living-Cys-loop family
BOX15_Mlig015081g1	3	7	7	18	308	12	Free-living	Macrostomum_lignano	PF00858.27	ASC	149.6	8.30E-47	A0A267E2M2	unreviewed	A0A267E2M2_9PLAT	Sodium channel protein Nach	BOX15_Mlig015081g1	Macrostomum lignano	700	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
BOX15_Mlig015081g3	NA	7	4	8	308	9	Free-living	Macrostomum_lignano	PF00858.27	ASC	96.2	1.30E-30	A0A267DD09	unreviewed	A0A267DD09_9PLAT	Sodium channel protein Nach	BOX15_Mlig015081g3	Macrostomum lignano	506	Amiloride-sensitive sodium channel (TC 1.A.6) family	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.	PF00858;		integral component of membrane [GO:0016021]	sodium channel activity [GO:0005272]	GO:0005272; GO:0016021	ASIC family	Free-living-ASIC family
